ID,dim::criterion,dim::rating,res::rating_code,dim::model,dim::worker_lang,dim::dataset,dim::article_id,desc::gem_id,desc::summary
seahorse-03128,attribution,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-f6caab64,wiki_lingua_spanish_es-val-8509,"Para compartir una impresora, debe encontrarse instalada en la computadora a la cual está conectada. No todas las impresoras se instalarán automáticamente en Windows XP, y es posible que tengas que instalar el software que viene con la impresora de forma manual. Antes de poder compartir la impresora, debes asegurarte de que la función para compartir impresoras esté habilitada. Para ello, haz clic en el menú Inicio y selecciona ""Mis lugares de red"". Haz clic derecho en tu conexión de red activa y selecciona Propiedades. Haz clic en la pestaña General, y luego marca la casilla ""Compartir archivos e impresoras para redes de Microsoft"". Es posible que se te pida reiniciar la computadora una vez que hayas terminado. Abre el Panel de Control del menú Inicio y selecciona ""Impresoras y Faxes"". Haz clic derecho en la impresora que deseas compartir y haz clic en ""Compartir""."
seahorse-03129,main_ideas,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-f6caab64,wiki_lingua_spanish_es-val-8509,"Para compartir una impresora, debe encontrarse instalada en la computadora a la cual está conectada. No todas las impresoras se instalarán automáticamente en Windows XP, y es posible que tengas que instalar el software que viene con la impresora de forma manual. Antes de poder compartir la impresora, debes asegurarte de que la función para compartir impresoras esté habilitada. Para ello, haz clic en el menú Inicio y selecciona ""Mis lugares de red"". Haz clic derecho en tu conexión de red activa y selecciona Propiedades. Haz clic en la pestaña General, y luego marca la casilla ""Compartir archivos e impresoras para redes de Microsoft"". Es posible que se te pida reiniciar la computadora una vez que hayas terminado. Abre el Panel de Control del menú Inicio y selecciona ""Impresoras y Faxes"". Haz clic derecho en la impresora que deseas compartir y haz clic en ""Compartir""."
seahorse-03130,conciseness,No,0,1shot,es-ES,wiki_lingua_spanish_es,art-f6caab64,wiki_lingua_spanish_es-val-8509,"Para compartir una impresora, debe encontrarse instalada en la computadora a la cual está conectada. No todas las impresoras se instalarán automáticamente en Windows XP, y es posible que tengas que instalar el software que viene con la impresora de forma manual. Antes de poder compartir la impresora, debes asegurarte de que la función para compartir impresoras esté habilitada. Para ello, haz clic en el menú Inicio y selecciona ""Mis lugares de red"". Haz clic derecho en tu conexión de red activa y selecciona Propiedades. Haz clic en la pestaña General, y luego marca la casilla ""Compartir archivos e impresoras para redes de Microsoft"". Es posible que se te pida reiniciar la computadora una vez que hayas terminado. Abre el Panel de Control del menú Inicio y selecciona ""Impresoras y Faxes"". Haz clic derecho en la impresora que deseas compartir y haz clic en ""Compartir""."
seahorse-03131,comprehensibility,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-399f150c,wiki_lingua_spanish_es-val-1753,Deja que el sol elimine el moho. Utiliza un deshumidificador. Mezcla agua y vinagre blanco. Rocía vodka. Utiliza un detergente casero suave. Aplica vinagre blanco.
seahorse-03132,repetition,Unsure,0.5,1shot,es-ES,wiki_lingua_spanish_es,art-399f150c,wiki_lingua_spanish_es-val-1753,Deja que el sol elimine el moho. Utiliza un deshumidificador. Mezcla agua y vinagre blanco. Rocía vodka. Utiliza un detergente casero suave. Aplica vinagre blanco.
seahorse-03133,grammar,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-399f150c,wiki_lingua_spanish_es-val-1753,Deja que el sol elimine el moho. Utiliza un deshumidificador. Mezcla agua y vinagre blanco. Rocía vodka. Utiliza un detergente casero suave. Aplica vinagre blanco.
seahorse-03134,attribution,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-399f150c,wiki_lingua_spanish_es-val-1753,Deja que el sol elimine el moho. Utiliza un deshumidificador. Mezcla agua y vinagre blanco. Rocía vodka. Utiliza un detergente casero suave. Aplica vinagre blanco.
seahorse-03135,main_ideas,No,0,1shot,es-ES,wiki_lingua_spanish_es,art-399f150c,wiki_lingua_spanish_es-val-1753,Deja que el sol elimine el moho. Utiliza un deshumidificador. Mezcla agua y vinagre blanco. Rocía vodka. Utiliza un detergente casero suave. Aplica vinagre blanco.
seahorse-03136,conciseness,No,0,1shot,es-ES,wiki_lingua_spanish_es,art-399f150c,wiki_lingua_spanish_es-val-1753,Deja que el sol elimine el moho. Utiliza un deshumidificador. Mezcla agua y vinagre blanco. Rocía vodka. Utiliza un detergente casero suave. Aplica vinagre blanco.
seahorse-03137,comprehensibility,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-7708545a,wiki_lingua_spanish_es-val-3578,"Los aminosalicilatos, los corticosteroides, los inmunosupresores y los medicamentos biológicos son los medicamentos más comunes para tratar la CU. Los aminosalicilatos y los corticosteroides son los más comunes. Los inmunosupresores y los medicamentos biológicos se utilizan para los casos más graves. Los antibióticos, los antidiarreicos, el paracetamol y los suplementos de hierro también se utilizan para tratar los síntomas de la CU. La cirugía es una opción para los casos más graves."
seahorse-03138,repetition,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-7708545a,wiki_lingua_spanish_es-val-3578,"Los aminosalicilatos, los corticosteroides, los inmunosupresores y los medicamentos biológicos son los medicamentos más comunes para tratar la CU. Los aminosalicilatos y los corticosteroides son los más comunes. Los inmunosupresores y los medicamentos biológicos se utilizan para los casos más graves. Los antibióticos, los antidiarreicos, el paracetamol y los suplementos de hierro también se utilizan para tratar los síntomas de la CU. La cirugía es una opción para los casos más graves."
seahorse-03139,grammar,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-7708545a,wiki_lingua_spanish_es-val-3578,"Los aminosalicilatos, los corticosteroides, los inmunosupresores y los medicamentos biológicos son los medicamentos más comunes para tratar la CU. Los aminosalicilatos y los corticosteroides son los más comunes. Los inmunosupresores y los medicamentos biológicos se utilizan para los casos más graves. Los antibióticos, los antidiarreicos, el paracetamol y los suplementos de hierro también se utilizan para tratar los síntomas de la CU. La cirugía es una opción para los casos más graves."
seahorse-03140,attribution,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-7708545a,wiki_lingua_spanish_es-val-3578,"Los aminosalicilatos, los corticosteroides, los inmunosupresores y los medicamentos biológicos son los medicamentos más comunes para tratar la CU. Los aminosalicilatos y los corticosteroides son los más comunes. Los inmunosupresores y los medicamentos biológicos se utilizan para los casos más graves. Los antibióticos, los antidiarreicos, el paracetamol y los suplementos de hierro también se utilizan para tratar los síntomas de la CU. La cirugía es una opción para los casos más graves."
seahorse-03141,main_ideas,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-7708545a,wiki_lingua_spanish_es-val-3578,"Los aminosalicilatos, los corticosteroides, los inmunosupresores y los medicamentos biológicos son los medicamentos más comunes para tratar la CU. Los aminosalicilatos y los corticosteroides son los más comunes. Los inmunosupresores y los medicamentos biológicos se utilizan para los casos más graves. Los antibióticos, los antidiarreicos, el paracetamol y los suplementos de hierro también se utilizan para tratar los síntomas de la CU. La cirugía es una opción para los casos más graves."
seahorse-03142,conciseness,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-7708545a,wiki_lingua_spanish_es-val-3578,"Los aminosalicilatos, los corticosteroides, los inmunosupresores y los medicamentos biológicos son los medicamentos más comunes para tratar la CU. Los aminosalicilatos y los corticosteroides son los más comunes. Los inmunosupresores y los medicamentos biológicos se utilizan para los casos más graves. Los antibióticos, los antidiarreicos, el paracetamol y los suplementos de hierro también se utilizan para tratar los síntomas de la CU. La cirugía es una opción para los casos más graves."
seahorse-03143,comprehensibility,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-f1b4f0f3,wiki_lingua_spanish_es-val-2940,"El informe del historial del vehículo te dará información acerca del antiguo propietario del vehículo, así como de los accidentes, los servicios, las garantías y los posibles gravámenes. Por lo general este informe se verifica en cumplimiento de la ley, así que puedes confiar en él como una buena fuente de información.  Encuentra el número de identificación del vehículo (VIN, por sus siglas en inglés). Si buscas este número, por lo general está fuera del parabrisas, en el extremo inferior derecho, hacia afuera, o al interior del marco, del lado de la puerta del conductor.  Ubica en Internet algún lugar donde puedas obtener un informe gratuito del historial del vehículo. En Internet existen muchas páginas que los ofrecen de manera gratuita; sin embargo, estos informes no siempre señalan el historial de accidentes o el de gravámenes. Paga por informes que ofrezcan el historial completo del vehículo."
seahorse-03144,repetition,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-f1b4f0f3,wiki_lingua_spanish_es-val-2940,"El informe del historial del vehículo te dará información acerca del antiguo propietario del vehículo, así como de los accidentes, los servicios, las garantías y los posibles gravámenes. Por lo general este informe se verifica en cumplimiento de la ley, así que puedes confiar en él como una buena fuente de información.  Encuentra el número de identificación del vehículo (VIN, por sus siglas en inglés). Si buscas este número, por lo general está fuera del parabrisas, en el extremo inferior derecho, hacia afuera, o al interior del marco, del lado de la puerta del conductor.  Ubica en Internet algún lugar donde puedas obtener un informe gratuito del historial del vehículo. En Internet existen muchas páginas que los ofrecen de manera gratuita; sin embargo, estos informes no siempre señalan el historial de accidentes o el de gravámenes. Paga por informes que ofrezcan el historial completo del vehículo."
seahorse-03145,grammar,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-f1b4f0f3,wiki_lingua_spanish_es-val-2940,"El informe del historial del vehículo te dará información acerca del antiguo propietario del vehículo, así como de los accidentes, los servicios, las garantías y los posibles gravámenes. Por lo general este informe se verifica en cumplimiento de la ley, así que puedes confiar en él como una buena fuente de información.  Encuentra el número de identificación del vehículo (VIN, por sus siglas en inglés). Si buscas este número, por lo general está fuera del parabrisas, en el extremo inferior derecho, hacia afuera, o al interior del marco, del lado de la puerta del conductor.  Ubica en Internet algún lugar donde puedas obtener un informe gratuito del historial del vehículo. En Internet existen muchas páginas que los ofrecen de manera gratuita; sin embargo, estos informes no siempre señalan el historial de accidentes o el de gravámenes. Paga por informes que ofrezcan el historial completo del vehículo."
seahorse-03146,attribution,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-f1b4f0f3,wiki_lingua_spanish_es-val-2940,"El informe del historial del vehículo te dará información acerca del antiguo propietario del vehículo, así como de los accidentes, los servicios, las garantías y los posibles gravámenes. Por lo general este informe se verifica en cumplimiento de la ley, así que puedes confiar en él como una buena fuente de información.  Encuentra el número de identificación del vehículo (VIN, por sus siglas en inglés). Si buscas este número, por lo general está fuera del parabrisas, en el extremo inferior derecho, hacia afuera, o al interior del marco, del lado de la puerta del conductor.  Ubica en Internet algún lugar donde puedas obtener un informe gratuito del historial del vehículo. En Internet existen muchas páginas que los ofrecen de manera gratuita; sin embargo, estos informes no siempre señalan el historial de accidentes o el de gravámenes. Paga por informes que ofrezcan el historial completo del vehículo."
seahorse-03147,main_ideas,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-f1b4f0f3,wiki_lingua_spanish_es-val-2940,"El informe del historial del vehículo te dará información acerca del antiguo propietario del vehículo, así como de los accidentes, los servicios, las garantías y los posibles gravámenes. Por lo general este informe se verifica en cumplimiento de la ley, así que puedes confiar en él como una buena fuente de información.  Encuentra el número de identificación del vehículo (VIN, por sus siglas en inglés). Si buscas este número, por lo general está fuera del parabrisas, en el extremo inferior derecho, hacia afuera, o al interior del marco, del lado de la puerta del conductor.  Ubica en Internet algún lugar donde puedas obtener un informe gratuito del historial del vehículo. En Internet existen muchas páginas que los ofrecen de manera gratuita; sin embargo, estos informes no siempre señalan el historial de accidentes o el de gravámenes. Paga por informes que ofrezcan el historial completo del vehículo."
seahorse-03148,conciseness,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-f1b4f0f3,wiki_lingua_spanish_es-val-2940,"El informe del historial del vehículo te dará información acerca del antiguo propietario del vehículo, así como de los accidentes, los servicios, las garantías y los posibles gravámenes. Por lo general este informe se verifica en cumplimiento de la ley, así que puedes confiar en él como una buena fuente de información.  Encuentra el número de identificación del vehículo (VIN, por sus siglas en inglés). Si buscas este número, por lo general está fuera del parabrisas, en el extremo inferior derecho, hacia afuera, o al interior del marco, del lado de la puerta del conductor.  Ubica en Internet algún lugar donde puedas obtener un informe gratuito del historial del vehículo. En Internet existen muchas páginas que los ofrecen de manera gratuita; sin embargo, estos informes no siempre señalan el historial de accidentes o el de gravámenes. Paga por informes que ofrezcan el historial completo del vehículo."
seahorse-03149,comprehensibility,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-7e626cf2,wiki_lingua_spanish_es-val-6744,"Ve al archivo o carpeta que quieras compartir con otro usuario de MEGA. Haz clic en el ícono del archivo o carpeta que quieras compartir. Este ícono está en la esquina inferior derecha del archivo (vista de cuadrícula) o en el extremo derecho de su nombre (vista de lista). Al hacer clic, se abrirá un menú desplegable. Es una de las opciones del menú desplegable. Al seleccionarla, se abrirá la ventana emergente ""Compartir"". Escribe la dirección de correo electrónico de la persona con quien quieras compartir tu archivo o carpeta en el cuadro de texto que está en el medio de la ventana emergente. Puedes agregar más direcciones de correo electrónico presionando la tecla Tab ↹ después de ingresar una dirección. Haz clic en el cuadro Solo lectura y selecciona una de las siguientes opciones:   Solo lectura: la persona con quien compartas el archivo o carpeta podrá ver, pero no editar, el elemento."
seahorse-03150,repetition,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-7e626cf2,wiki_lingua_spanish_es-val-6744,"Ve al archivo o carpeta que quieras compartir con otro usuario de MEGA. Haz clic en el ícono del archivo o carpeta que quieras compartir. Este ícono está en la esquina inferior derecha del archivo (vista de cuadrícula) o en el extremo derecho de su nombre (vista de lista). Al hacer clic, se abrirá un menú desplegable. Es una de las opciones del menú desplegable. Al seleccionarla, se abrirá la ventana emergente ""Compartir"". Escribe la dirección de correo electrónico de la persona con quien quieras compartir tu archivo o carpeta en el cuadro de texto que está en el medio de la ventana emergente. Puedes agregar más direcciones de correo electrónico presionando la tecla Tab ↹ después de ingresar una dirección. Haz clic en el cuadro Solo lectura y selecciona una de las siguientes opciones:   Solo lectura: la persona con quien compartas el archivo o carpeta podrá ver, pero no editar, el elemento."
seahorse-03151,grammar,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-7e626cf2,wiki_lingua_spanish_es-val-6744,"Ve al archivo o carpeta que quieras compartir con otro usuario de MEGA. Haz clic en el ícono del archivo o carpeta que quieras compartir. Este ícono está en la esquina inferior derecha del archivo (vista de cuadrícula) o en el extremo derecho de su nombre (vista de lista). Al hacer clic, se abrirá un menú desplegable. Es una de las opciones del menú desplegable. Al seleccionarla, se abrirá la ventana emergente ""Compartir"". Escribe la dirección de correo electrónico de la persona con quien quieras compartir tu archivo o carpeta en el cuadro de texto que está en el medio de la ventana emergente. Puedes agregar más direcciones de correo electrónico presionando la tecla Tab ↹ después de ingresar una dirección. Haz clic en el cuadro Solo lectura y selecciona una de las siguientes opciones:   Solo lectura: la persona con quien compartas el archivo o carpeta podrá ver, pero no editar, el elemento."
seahorse-03152,attribution,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-7e626cf2,wiki_lingua_spanish_es-val-6744,"Ve al archivo o carpeta que quieras compartir con otro usuario de MEGA. Haz clic en el ícono del archivo o carpeta que quieras compartir. Este ícono está en la esquina inferior derecha del archivo (vista de cuadrícula) o en el extremo derecho de su nombre (vista de lista). Al hacer clic, se abrirá un menú desplegable. Es una de las opciones del menú desplegable. Al seleccionarla, se abrirá la ventana emergente ""Compartir"". Escribe la dirección de correo electrónico de la persona con quien quieras compartir tu archivo o carpeta en el cuadro de texto que está en el medio de la ventana emergente. Puedes agregar más direcciones de correo electrónico presionando la tecla Tab ↹ después de ingresar una dirección. Haz clic en el cuadro Solo lectura y selecciona una de las siguientes opciones:   Solo lectura: la persona con quien compartas el archivo o carpeta podrá ver, pero no editar, el elemento."
seahorse-03153,main_ideas,No,0,1shot,es-ES,wiki_lingua_spanish_es,art-7e626cf2,wiki_lingua_spanish_es-val-6744,"Ve al archivo o carpeta que quieras compartir con otro usuario de MEGA. Haz clic en el ícono del archivo o carpeta que quieras compartir. Este ícono está en la esquina inferior derecha del archivo (vista de cuadrícula) o en el extremo derecho de su nombre (vista de lista). Al hacer clic, se abrirá un menú desplegable. Es una de las opciones del menú desplegable. Al seleccionarla, se abrirá la ventana emergente ""Compartir"". Escribe la dirección de correo electrónico de la persona con quien quieras compartir tu archivo o carpeta en el cuadro de texto que está en el medio de la ventana emergente. Puedes agregar más direcciones de correo electrónico presionando la tecla Tab ↹ después de ingresar una dirección. Haz clic en el cuadro Solo lectura y selecciona una de las siguientes opciones:   Solo lectura: la persona con quien compartas el archivo o carpeta podrá ver, pero no editar, el elemento."
seahorse-03154,conciseness,No,0,1shot,es-ES,wiki_lingua_spanish_es,art-7e626cf2,wiki_lingua_spanish_es-val-6744,"Ve al archivo o carpeta que quieras compartir con otro usuario de MEGA. Haz clic en el ícono del archivo o carpeta que quieras compartir. Este ícono está en la esquina inferior derecha del archivo (vista de cuadrícula) o en el extremo derecho de su nombre (vista de lista). Al hacer clic, se abrirá un menú desplegable. Es una de las opciones del menú desplegable. Al seleccionarla, se abrirá la ventana emergente ""Compartir"". Escribe la dirección de correo electrónico de la persona con quien quieras compartir tu archivo o carpeta en el cuadro de texto que está en el medio de la ventana emergente. Puedes agregar más direcciones de correo electrónico presionando la tecla Tab ↹ después de ingresar una dirección. Haz clic en el cuadro Solo lectura y selecciona una de las siguientes opciones:   Solo lectura: la persona con quien compartas el archivo o carpeta podrá ver, pero no editar, el elemento."
seahorse-03155,comprehensibility,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-20468246,wiki_lingua_spanish_es-val-3643,Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños.
seahorse-03156,repetition,No,0,1shot,es-ES,wiki_lingua_spanish_es,art-20468246,wiki_lingua_spanish_es-val-3643,Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños.
seahorse-03157,grammar,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-20468246,wiki_lingua_spanish_es-val-3643,Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños.
seahorse-03158,attribution,Yes,1,1shot,es-ES,wiki_lingua_spanish_es,art-20468246,wiki_lingua_spanish_es-val-3643,Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños.
seahorse-03159,main_ideas,No,0,1shot,es-ES,wiki_lingua_spanish_es,art-20468246,wiki_lingua_spanish_es-val-3643,Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños.
seahorse-03160,conciseness,No,0,1shot,es-ES,wiki_lingua_spanish_es,art-20468246,wiki_lingua_spanish_es-val-3643,Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños. Los cartuchos de escopeta vienen en diferentes tamaños.
seahorse-03161,comprehensibility,Yes,1,1shot,ru,wiki_lingua_russian_ru,art-d482dc85,wiki_lingua_russian_ru-val-206,Котята в возрасте 2–4 недель имеют резцы и клыки. Котята в возрасте 4–6 недель имеют премоляры. Коты в возрасте 6 месяцев и старше имеют моляры. Коты в возрасте 2 лет имеют легкое пожелтение зубов. Коты в возрасте 3–5 лет имеют заметное пожелтение зубов. Коты в возрасте 5–10 лет имеют сильную желтизну зубов. Коты в возрасте 10 лет и старше имеют очень сильную желтизну зубов. Коты в возрасте 5 лет и старше имеют стертые зубы. Коты в возрасте 10 лет и старше имеют сильный износ зубов. Коты в возрасте 10 лет и старше могут иметь зубной камень и рецессию десен.
seahorse-03162,repetition,Yes,1,1shot,ru,wiki_lingua_russian_ru,art-d482dc85,wiki_lingua_russian_ru-val-206,Котята в возрасте 2–4 недель имеют резцы и клыки. Котята в возрасте 4–6 недель имеют премоляры. Коты в возрасте 6 месяцев и старше имеют моляры. Коты в возрасте 2 лет имеют легкое пожелтение зубов. Коты в возрасте 3–5 лет имеют заметное пожелтение зубов. Коты в возрасте 5–10 лет имеют сильную желтизну зубов. Коты в возрасте 10 лет и старше имеют очень сильную желтизну зубов. Коты в возрасте 5 лет и старше имеют стертые зубы. Коты в возрасте 10 лет и старше имеют сильный износ зубов. Коты в возрасте 10 лет и старше могут иметь зубной камень и рецессию десен.
seahorse-03163,grammar,Yes,1,1shot,ru,wiki_lingua_russian_ru,art-d482dc85,wiki_lingua_russian_ru-val-206,Котята в возрасте 2–4 недель имеют резцы и клыки. Котята в возрасте 4–6 недель имеют премоляры. Коты в возрасте 6 месяцев и старше имеют моляры. Коты в возрасте 2 лет имеют легкое пожелтение зубов. Коты в возрасте 3–5 лет имеют заметное пожелтение зубов. Коты в возрасте 5–10 лет имеют сильную желтизну зубов. Коты в возрасте 10 лет и старше имеют очень сильную желтизну зубов. Коты в возрасте 5 лет и старше имеют стертые зубы. Коты в возрасте 10 лет и старше имеют сильный износ зубов. Коты в возрасте 10 лет и старше могут иметь зубной камень и рецессию десен.
seahorse-03164,attribution,Yes,1,1shot,ru,wiki_lingua_russian_ru,art-d482dc85,wiki_lingua_russian_ru-val-206,Котята в возрасте 2–4 недель имеют резцы и клыки. Котята в возрасте 4–6 недель имеют премоляры. Коты в возрасте 6 месяцев и старше имеют моляры. Коты в возрасте 2 лет имеют легкое пожелтение зубов. Коты в возрасте 3–5 лет имеют заметное пожелтение зубов. Коты в возрасте 5–10 лет имеют сильную желтизну зубов. Коты в возрасте 10 лет и старше имеют очень сильную желтизну зубов. Коты в возрасте 5 лет и старше имеют стертые зубы. Коты в возрасте 10 лет и старше имеют сильный износ зубов. Коты в возрасте 10 лет и старше могут иметь зубной камень и рецессию десен.
seahorse-03165,main_ideas,Yes,1,1shot,ru,wiki_lingua_russian_ru,art-d482dc85,wiki_lingua_russian_ru-val-206,Котята в возрасте 2–4 недель имеют резцы и клыки. Котята в возрасте 4–6 недель имеют премоляры. Коты в возрасте 6 месяцев и старше имеют моляры. Коты в возрасте 2 лет имеют легкое пожелтение зубов. Коты в возрасте 3–5 лет имеют заметное пожелтение зубов. Коты в возрасте 5–10 лет имеют сильную желтизну зубов. Коты в возрасте 10 лет и старше имеют очень сильную желтизну зубов. Коты в возрасте 5 лет и старше имеют стертые зубы. Коты в возрасте 10 лет и старше имеют сильный износ зубов. Коты в возрасте 10 лет и старше могут иметь зубной камень и рецессию десен.
seahorse-03166,conciseness,Yes,1,1shot,ru,wiki_lingua_russian_ru,art-d482dc85,wiki_lingua_russian_ru-val-206,Котята в возрасте 2–4 недель имеют резцы и клыки. Котята в возрасте 4–6 недель имеют премоляры. Коты в возрасте 6 месяцев и старше имеют моляры. Коты в возрасте 2 лет имеют легкое пожелтение зубов. Коты в возрасте 3–5 лет имеют заметное пожелтение зубов. Коты в возрасте 5–10 лет имеют сильную желтизну зубов. Коты в возрасте 10 лет и старше имеют очень сильную желтизну зубов. Коты в возрасте 5 лет и старше имеют стертые зубы. Коты в возрасте 10 лет и старше имеют сильный износ зубов. Коты в возрасте 10 лет и старше могут иметь зубной камень и рецессию десен.
seahorse-03167,comprehensibility,Unsure,0.5,1shot,ru,wiki_lingua_russian_ru,art-9181a976,wiki_lingua_russian_ru-val-874,Составьте список дел. Попробуйте задерживать дыхание. Пофантазируйте. Вспомните что-нибудь приятное. Примите 20-минутный сон.
seahorse-03168,repetition,Yes,1,1shot,ru,wiki_lingua_russian_ru,art-9181a976,wiki_lingua_russian_ru-val-874,Составьте список дел. Попробуйте задерживать дыхание. Пофантазируйте. Вспомните что-нибудь приятное. Примите 20-минутный сон.
seahorse-03169,grammar,No,0,1shot,ru,wiki_lingua_russian_ru,art-9181a976,wiki_lingua_russian_ru-val-874,Составьте список дел. Попробуйте задерживать дыхание. Пофантазируйте. Вспомните что-нибудь приятное. Примите 20-минутный сон.
seahorse-03170,attribution,Yes,1,1shot,ru,wiki_lingua_russian_ru,art-9181a976,wiki_lingua_russian_ru-val-874,Составьте список дел. Попробуйте задерживать дыхание. Пофантазируйте. Вспомните что-нибудь приятное. Примите 20-минутный сон.
