ID,dim::annotator_index,dim::score_band,res::score,res::z_score,dim::system,dim::sentence_id,desc::original,desc::simplification,desc::generation_raw
simpeval-00485,5,0-20,0,-2.6994030076793787,lstm_w_split,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","The band members are Flynn ( vocals, Dave Mcclain, Flynn, Person@6, Person@7, and Dave Mcclain.","The band members are flynn ( vocals, dave mcclain , flynn , person@6 , person@7 , and dave mcclain."
simpeval-00486,1,81-100,87,1.4361881831721266,asset.test.simp,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","Right now, the band includes Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave Mcclain (drums).","Right now, the band includes Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums)."
simpeval-00487,2,81-100,85,0.5731000653743273,asset.test.simp,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","Right now, the band includes Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave Mcclain (drums).","Right now, the band includes Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums)."
simpeval-00488,3,81-100,100,1.387252399380611,asset.test.simp,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","Right now, the band includes Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave Mcclain (drums).","Right now, the band includes Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums)."
simpeval-00489,4,81-100,100,1.3438364622423151,asset.test.simp,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","Right now, the band includes Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave Mcclain (drums).","Right now, the band includes Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums)."
simpeval-00490,5,81-100,95,0.6959555861266069,asset.test.simp,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","Right now, the band includes Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave Mcclain (drums).","Right now, the band includes Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums)."
simpeval-00491,1,41-60,56,-0.4612970142543521,SEMoses_all,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).",The current lineup of the band comprises Flynn ( vocals guitar ) Hindus ( bass ) Phil Demmel ( guitar ) and Dave Mcclain ( drums ).,The current lineup of the band comprises Flynn ( vocals guitar ) Hindus ( bass ) Phil demmel ( guitar ) and Dave McClain ( drums ).
simpeval-00492,2,61-80,75,-0.6157069072740436,SEMoses_all,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).",The current lineup of the band comprises Flynn ( vocals guitar ) Hindus ( bass ) Phil Demmel ( guitar ) and Dave Mcclain ( drums ).,The current lineup of the band comprises Flynn ( vocals guitar ) Hindus ( bass ) Phil demmel ( guitar ) and Dave McClain ( drums ).
simpeval-00493,3,61-80,70,-0.7144753388535894,SEMoses_all,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).",The current lineup of the band comprises Flynn ( vocals guitar ) Hindus ( bass ) Phil Demmel ( guitar ) and Dave Mcclain ( drums ).,The current lineup of the band comprises Flynn ( vocals guitar ) Hindus ( bass ) Phil demmel ( guitar ) and Dave McClain ( drums ).
simpeval-00494,4,21-40,32,-1.406710735238855,SEMoses_all,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).",The current lineup of the band comprises Flynn ( vocals guitar ) Hindus ( bass ) Phil Demmel ( guitar ) and Dave Mcclain ( drums ).,The current lineup of the band comprises Flynn ( vocals guitar ) Hindus ( bass ) Phil demmel ( guitar ) and Dave McClain ( drums ).
simpeval-00495,5,21-40,40,-1.2697783366031743,SEMoses_all,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).",The current lineup of the band comprises Flynn ( vocals guitar ) Hindus ( bass ) Phil Demmel ( guitar ) and Dave Mcclain ( drums ).,The current lineup of the band comprises Flynn ( vocals guitar ) Hindus ( bass ) Phil demmel ( guitar ) and Dave McClain ( drums ).
simpeval-00496,1,61-80,73,0.5792593843343621,new_simple_wiki,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","The band members right now are: Rob Flynn (guitar, vocals), Adam Duce (bass), Dave Mcclain (drums) and Phil Demmel (guitar).","The band members right now are : rob flynn (guitar, vocals), adam duce (bass), dave mcclain (drums) and phil demmel (guitar)."
simpeval-00497,2,81-100,88,0.9297421571688388,new_simple_wiki,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","The band members right now are: Rob Flynn (guitar, vocals), Adam Duce (bass), Dave Mcclain (drums) and Phil Demmel (guitar).","The band members right now are : rob flynn (guitar, vocals), adam duce (bass), dave mcclain (drums) and phil demmel (guitar)."
simpeval-00498,3,81-100,100,1.387252399380611,new_simple_wiki,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","The band members right now are: Rob Flynn (guitar, vocals), Adam Duce (bass), Dave Mcclain (drums) and Phil Demmel (guitar).","The band members right now are : rob flynn (guitar, vocals), adam duce (bass), dave mcclain (drums) and phil demmel (guitar)."
simpeval-00499,4,61-80,77,0.4135043219178018,new_simple_wiki,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","The band members right now are: Rob Flynn (guitar, vocals), Adam Duce (bass), Dave Mcclain (drums) and Phil Demmel (guitar).","The band members right now are : rob flynn (guitar, vocals), adam duce (bass), dave mcclain (drums) and phil demmel (guitar)."
simpeval-00500,5,81-100,100,0.8746586700111324,new_simple_wiki,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","The band members right now are: Rob Flynn (guitar, vocals), Adam Duce (bass), Dave Mcclain (drums) and Phil Demmel (guitar).","The band members right now are : rob flynn (guitar, vocals), adam duce (bass), dave mcclain (drums) and phil demmel (guitar)."
simpeval-00501,1,41-60,52,-0.7061338139222848,T5-3B,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","Flynn has four members in the band; the current band members are Flynn (lead vocals, guitar), Duce (bass, Backing Vocals), Phil Demmel (guitar, backing vocals), and Dave Mcclain (drums).","Flynn has four members in the band; the current band members are Flynn (lead vocals, guitar), Duce (bass, backing vocals), Phil Demmel (guitar, backing vocals), and Dave McClain (drums)."
simpeval-00502,2,61-80,72,-0.972348999068555,T5-3B,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","Flynn has four members in the band; the current band members are Flynn (lead vocals, guitar), Duce (bass, Backing Vocals), Phil Demmel (guitar, backing vocals), and Dave Mcclain (drums).","Flynn has four members in the band; the current band members are Flynn (lead vocals, guitar), Duce (bass, backing vocals), Phil Demmel (guitar, backing vocals), and Dave McClain (drums)."
simpeval-00503,3,61-80,68,-0.8545905214025361,T5-3B,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","Flynn has four members in the band; the current band members are Flynn (lead vocals, guitar), Duce (bass, Backing Vocals), Phil Demmel (guitar, backing vocals), and Dave Mcclain (drums).","Flynn has four members in the band; the current band members are Flynn (lead vocals, guitar), Duce (bass, backing vocals), Phil Demmel (guitar, backing vocals), and Dave McClain (drums)."
simpeval-00504,4,21-40,37,-1.2044646177770042,T5-3B,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","Flynn has four members in the band; the current band members are Flynn (lead vocals, guitar), Duce (bass, Backing Vocals), Phil Demmel (guitar, backing vocals), and Dave Mcclain (drums).","Flynn has four members in the band; the current band members are Flynn (lead vocals, guitar), Duce (bass, backing vocals), Phil Demmel (guitar, backing vocals), and Dave McClain (drums)."
simpeval-00505,5,61-80,80,0.1598463344730301,T5-3B,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","Flynn has four members in the band; the current band members are Flynn (lead vocals, guitar), Duce (bass, Backing Vocals), Phil Demmel (guitar, backing vocals), and Dave Mcclain (drums).","Flynn has four members in the band; the current band members are Flynn (lead vocals, guitar), Duce (bass, backing vocals), Phil Demmel (guitar, backing vocals), and Dave McClain (drums)."
simpeval-00506,1,21-40,40,-1.440644212926083,scramble_words,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","The current lineup of the Demmel comprises Duce (vocals, guitar), Flynn (bass), (drums). Band (guitar), and Dave Mcclain Phil","The current lineup of the Demmel comprises Duce (vocals, guitar), Flynn (bass), (drums). || band (guitar), and Dave McClain Phil"
simpeval-00507,2,61-80,75,-0.6157069072740436,scramble_words,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","The current lineup of the Demmel comprises Duce (vocals, guitar), Flynn (bass), (drums). Band (guitar), and Dave Mcclain Phil","The current lineup of the Demmel comprises Duce (vocals, guitar), Flynn (bass), (drums). || band (guitar), and Dave McClain Phil"
simpeval-00508,3,41-60,50,-2.1156271643430564,scramble_words,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","The current lineup of the Demmel comprises Duce (vocals, guitar), Flynn (bass), (drums). Band (guitar), and Dave Mcclain Phil","The current lineup of the Demmel comprises Duce (vocals, guitar), Flynn (bass), (drums). || band (guitar), and Dave McClain Phil"
simpeval-00509,4,0-20,10,-2.296593652070998,scramble_words,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","The current lineup of the Demmel comprises Duce (vocals, guitar), Flynn (bass), (drums). Band (guitar), and Dave Mcclain Phil","The current lineup of the Demmel comprises Duce (vocals, guitar), Flynn (bass), (drums). || band (guitar), and Dave McClain Phil"
simpeval-00510,5,0-20,5,-2.520699923794853,scramble_words,79,"The current lineup of the band comprises Flynn (vocals, guitar), Duce (bass), Phil Demmel (guitar), and Dave McClain (drums).","The current lineup of the Demmel comprises Duce (vocals, guitar), Flynn (bass), (drums). Band (guitar), and Dave Mcclain Phil","The current lineup of the Demmel comprises Duce (vocals, guitar), Flynn (bass), (drums). || band (guitar), and Dave McClain Phil"
simpeval-00511,1,41-60,45,-1.1345982133411672,lstm_w_split,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.",The PAD said that the pad said that the pad said that the pad said that the pad accused of being IMF's minister for Thaksin.,The pad said that the pad said that the pad said that the pad said that the pad accused of being imf 's minister for thaksin.
simpeval-00512,2,41-60,50,-3.587724338894972,lstm_w_split,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.",The PAD said that the pad said that the pad said that the pad said that the pad accused of being IMF's minister for Thaksin.,The pad said that the pad said that the pad said that the pad said that the pad accused of being imf 's minister for thaksin.
simpeval-00513,3,41-60,60,-1.415051251598323,lstm_w_split,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.",The PAD said that the pad said that the pad said that the pad said that the pad accused of being IMF's minister for Thaksin.,The pad said that the pad said that the pad said that the pad said that the pad accused of being imf 's minister for thaksin.
simpeval-00514,4,0-20,0,-2.7010858869947,lstm_w_split,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.",The PAD said that the pad said that the pad said that the pad said that the pad accused of being IMF's minister for Thaksin.,The pad said that the pad said that the pad said that the pad said that the pad accused of being imf 's minister for thaksin.
simpeval-00515,5,0-20,0,-2.6994030076793787,lstm_w_split,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.",The PAD said that the pad said that the pad said that the pad said that the pad accused of being IMF's minister for Thaksin.,The pad said that the pad said that the pad said that the pad said that the pad accused of being imf 's minister for thaksin.
simpeval-00516,1,61-80,74,0.6404685842513452,T5-3B,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The pad demanded the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat.","The PAD demanded the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat."
simpeval-00517,2,81-100,82,0.216457973579816,T5-3B,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The pad demanded the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat.","The PAD demanded the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat."
simpeval-00518,3,81-100,91,0.7567340779103507,T5-3B,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The pad demanded the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat.","The PAD demanded the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat."
simpeval-00519,4,81-100,90,0.939344227318614,T5-3B,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The pad demanded the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat.","The PAD demanded the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat."
simpeval-00520,5,81-100,94,0.6602149693497018,T5-3B,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The pad demanded the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat.","The PAD demanded the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat."
simpeval-00521,1,61-80,70,0.3956317845834124,new_simple_wiki,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","Their purpose is asking for the resignation of the Government of the three Prime Ministers - Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat.","Their purpose is asking for the resignation of the government of the three prime ministers - thaksin shinawatra, samak sundaravej and somchai wongsawat."
simpeval-00522,2,61-80,77,-0.3779455127443695,new_simple_wiki,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","Their purpose is asking for the resignation of the Government of the three Prime Ministers - Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat.","Their purpose is asking for the resignation of the government of the three prime ministers - thaksin shinawatra, samak sundaravej and somchai wongsawat."
simpeval-00523,3,61-80,75,-0.3641873824812227,new_simple_wiki,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","Their purpose is asking for the resignation of the Government of the three Prime Ministers - Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat.","Their purpose is asking for the resignation of the government of the three prime ministers - thaksin shinawatra, samak sundaravej and somchai wongsawat."
simpeval-00524,4,41-60,60,-0.2741324774524907,new_simple_wiki,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","Their purpose is asking for the resignation of the Government of the three Prime Ministers - Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat.","Their purpose is asking for the resignation of the government of the three prime ministers - thaksin shinawatra, samak sundaravej and somchai wongsawat."
simpeval-00525,5,81-100,100,0.8746586700111324,new_simple_wiki,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","Their purpose is asking for the resignation of the Government of the three Prime Ministers - Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat.","Their purpose is asking for the resignation of the government of the three prime ministers - thaksin shinawatra, samak sundaravej and somchai wongsawat."
simpeval-00526,1,61-80,72,0.5180501844173788,asset.test.simp,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The pad called for the resignation of the Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat governments. The pad accused them of being puppets for Thaksin.","The PAD called for the resignation of the Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat governments. || The PAD accused them of being puppets for Thaksin."
simpeval-00527,2,81-100,95,1.7619070380226984,asset.test.simp,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The pad called for the resignation of the Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat governments. The pad accused them of being puppets for Thaksin.","The PAD called for the resignation of the Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat governments. || The PAD accused them of being puppets for Thaksin."
simpeval-00528,3,81-100,100,1.387252399380611,asset.test.simp,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The pad called for the resignation of the Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat governments. The pad accused them of being puppets for Thaksin.","The PAD called for the resignation of the Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat governments. || The PAD accused them of being puppets for Thaksin."
simpeval-00529,4,81-100,100,1.3438364622423151,asset.test.simp,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The pad called for the resignation of the Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat governments. The pad accused them of being puppets for Thaksin.","The PAD called for the resignation of the Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat governments. || The PAD accused them of being puppets for Thaksin."
simpeval-00530,5,81-100,100,0.8746586700111324,asset.test.simp,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The pad called for the resignation of the Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat governments. The pad accused them of being puppets for Thaksin.","The PAD called for the resignation of the Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat governments. || The PAD accused them of being puppets for Thaksin."
simpeval-00531,1,61-80,65,0.0895857849984965,SEMoses_all,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.",The pad called for the resignation of the governments of Thaksin Shinawatra ' Samak Sundaravej and Somchai Wongsawat whom. The pad accused of being proxies for Thaksin.,The pad called for the resignation of the governments of Thaksin Shinawatra ' Samak Sundaravej and somchai wongsawat whom. || the pad accused of being proxies for Thaksin.
simpeval-00532,2,61-80,73,-0.8534683018037179,SEMoses_all,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.",The pad called for the resignation of the governments of Thaksin Shinawatra ' Samak Sundaravej and Somchai Wongsawat whom. The pad accused of being proxies for Thaksin.,The pad called for the resignation of the governments of Thaksin Shinawatra ' Samak Sundaravej and somchai wongsawat whom. || the pad accused of being proxies for Thaksin.
simpeval-00533,3,61-80,75,-0.3641873824812227,SEMoses_all,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.",The pad called for the resignation of the governments of Thaksin Shinawatra ' Samak Sundaravej and Somchai Wongsawat whom. The pad accused of being proxies for Thaksin.,The pad called for the resignation of the governments of Thaksin Shinawatra ' Samak Sundaravej and somchai wongsawat whom. || the pad accused of being proxies for Thaksin.
simpeval-00534,4,61-80,65,-0.0718863599906399,SEMoses_all,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.",The pad called for the resignation of the governments of Thaksin Shinawatra ' Samak Sundaravej and Somchai Wongsawat whom. The pad accused of being proxies for Thaksin.,The pad called for the resignation of the governments of Thaksin Shinawatra ' Samak Sundaravej and somchai wongsawat whom. || the pad accused of being proxies for Thaksin.
simpeval-00535,5,61-80,75,-0.0188567494114953,SEMoses_all,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.",The pad called for the resignation of the governments of Thaksin Shinawatra ' Samak Sundaravej and Somchai Wongsawat whom. The pad accused of being proxies for Thaksin.,The pad called for the resignation of the governments of Thaksin Shinawatra ' Samak Sundaravej and somchai wongsawat whom. || the pad accused of being proxies for Thaksin.
simpeval-00536,1,41-60,45,-1.1345982133411672,scramble_words,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The Pad Wongsawat, for the resignation of Thaksin. Sundaravej of Thaksin accused Samak governments and Somchai called whom the pad Shinawatra, of proxies being for the","The PAD Wongsawat, for the resignation of Thaksin. || Sundaravej of Thaksin accused Samak governments and Somchai called whom the PAD Shinawatra, of proxies being for the"
simpeval-00537,2,61-80,70,-1.2101103935982291,scramble_words,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The Pad Wongsawat, for the resignation of Thaksin. Sundaravej of Thaksin accused Samak governments and Somchai called whom the pad Shinawatra, of proxies being for the","The PAD Wongsawat, for the resignation of Thaksin. || Sundaravej of Thaksin accused Samak governments and Somchai called whom the PAD Shinawatra, of proxies being for the"
simpeval-00538,3,41-60,60,-1.415051251598323,scramble_words,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The Pad Wongsawat, for the resignation of Thaksin. Sundaravej of Thaksin accused Samak governments and Somchai called whom the pad Shinawatra, of proxies being for the","The PAD Wongsawat, for the resignation of Thaksin. || Sundaravej of Thaksin accused Samak governments and Somchai called whom the PAD Shinawatra, of proxies being for the"
simpeval-00539,4,0-20,0,-2.7010858869947,scramble_words,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The Pad Wongsawat, for the resignation of Thaksin. Sundaravej of Thaksin accused Samak governments and Somchai called whom the pad Shinawatra, of proxies being for the","The PAD Wongsawat, for the resignation of Thaksin. || Sundaravej of Thaksin accused Samak governments and Somchai called whom the PAD Shinawatra, of proxies being for the"
simpeval-00540,5,0-20,0,-2.6994030076793787,scramble_words,82,"The PAD called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the PAD accused of being proxies for Thaksin.","The Pad Wongsawat, for the resignation of Thaksin. Sundaravej of Thaksin accused Samak governments and Somchai called whom the pad Shinawatra, of proxies being for the","The PAD Wongsawat, for the resignation of Thaksin. || Sundaravej of Thaksin accused Samak governments and Somchai called whom the PAD Shinawatra, of proxies being for the"
simpeval-00541,1,21-40,35,-1.746690212510999,lstm_w_split,87,"George Frideric Handel also served as Kapellmeister for George, Elector of Hanover (who eventually became George I of Great Britain).","George Frideric Handel was the ordinal@1 Kapellmeister for George, Elector of Hanover.","George frideric handel was the ordinal@1 kapellmeister for george , elector of hanover."
simpeval-00542,2,61-80,65,-1.8045138799224147,lstm_w_split,87,"George Frideric Handel also served as Kapellmeister for George, Elector of Hanover (who eventually became George I of Great Britain).","George Frideric Handel was the ordinal@1 Kapellmeister for George, Elector of Hanover.","George frideric handel was the ordinal@1 kapellmeister for george , elector of hanover."
simpeval-00543,3,61-80,70,-0.7144753388535894,lstm_w_split,87,"George Frideric Handel also served as Kapellmeister for George, Elector of Hanover (who eventually became George I of Great Britain).","George Frideric Handel was the ordinal@1 Kapellmeister for George, Elector of Hanover.","George frideric handel was the ordinal@1 kapellmeister for george , elector of hanover."
simpeval-00544,4,41-60,60,-0.2741324774524907,lstm_w_split,87,"George Frideric Handel also served as Kapellmeister for George, Elector of Hanover (who eventually became George I of Great Britain).","George Frideric Handel was the ordinal@1 Kapellmeister for George, Elector of Hanover.","George frideric handel was the ordinal@1 kapellmeister for george , elector of hanover."
simpeval-00545,5,0-20,0,-2.6994030076793787,lstm_w_split,87,"George Frideric Handel also served as Kapellmeister for George, Elector of Hanover (who eventually became George I of Great Britain).","George Frideric Handel was the ordinal@1 Kapellmeister for George, Elector of Hanover.","George frideric handel was the ordinal@1 kapellmeister for george , elector of hanover."
simpeval-00546,1,81-100,90,1.6198157829230762,asset.test.simp,87,"George Frideric Handel also served as Kapellmeister for George, Elector of Hanover (who eventually became George I of Great Britain).","George Frederic Handel also served as the conductor for George, Elector of Hanover (who would later become Georige I of Great Britain).","George Frederic Handel also served as the conductor for George, Elector of Hanover (who would later become Georige I of Great Britain)."
simpeval-00547,2,61-80,77,-0.3779455127443695,asset.test.simp,87,"George Frideric Handel also served as Kapellmeister for George, Elector of Hanover (who eventually became George I of Great Britain).","George Frederic Handel also served as the conductor for George, Elector of Hanover (who would later become Georige I of Great Britain).","George Frederic Handel also served as the conductor for George, Elector of Hanover (who would later become Georige I of Great Britain)."
simpeval-00548,3,61-80,75,-0.3641873824812227,asset.test.simp,87,"George Frideric Handel also served as Kapellmeister for George, Elector of Hanover (who eventually became George I of Great Britain).","George Frederic Handel also served as the conductor for George, Elector of Hanover (who would later become Georige I of Great Britain).","George Frederic Handel also served as the conductor for George, Elector of Hanover (who would later become Georige I of Great Britain)."
simpeval-00549,4,81-100,90,0.939344227318614,asset.test.simp,87,"George Frideric Handel also served as Kapellmeister for George, Elector of Hanover (who eventually became George I of Great Britain).","George Frederic Handel also served as the conductor for George, Elector of Hanover (who would later become Georige I of Great Britain).","George Frederic Handel also served as the conductor for George, Elector of Hanover (who would later become Georige I of Great Britain)."
simpeval-00550,5,21-40,40,-1.2697783366031743,asset.test.simp,87,"George Frideric Handel also served as Kapellmeister for George, Elector of Hanover (who eventually became George I of Great Britain).","George Frederic Handel also served as the conductor for George, Elector of Hanover (who would later become Georige I of Great Britain).","George Frederic Handel also served as the conductor for George, Elector of Hanover (who would later become Georige I of Great Britain)."
